"Skill or Certification: ID","Skill or Certification: Skill or Certification Name","Certification Source","External ID","Group","Hierarchy Level","Hierarchy Path","Parent Category","Primary Product Skill","Description","Record Type Name","Type","Unique Name","Badge","Skill or Certification: Last Modified Date","Skill Or Certification","Category"
"a9J3y000000s89J","Agentforce MuleSoft Accelerator for Manufacturing","","0Sk3y000000TRbhCAG","","3","Industry > Industry - Manufacturing","Industry - Manufacturing","0","Demonstrates smart usage of use cases, collection of technical assets e.g., API specifications and implementation templates, and documentation to accelerate the implementation of multiple use cases for Manufacturing","Skill","Industry","Agentforce MuleSoft Accelerator for Manufacturing","","7/15/2026","Skill","Industry - Manufacturing"
"a9J0M000000xhTY","*Automotive","","0Sk0M000000TN85SAG","","3","Industry > Industry - Manufacturing","Industry - Manufacturing","1","Expertise and experience with automotive companies, including Dealers, OEMs, Suppliers.","Skill","Industry","*Automotive","","7/15/2026","Skill","Industry - Manufacturing"
"a9J0M000000xhUY","Repetitive/Discrete Manufacturing","","0Sk0M000000TN86SAG","","3","Industry > Industry - Manufacturing","Industry - Manufacturing","0","Expertise and experience with discrete manufacturing, including Durables Manufacturing and Heavy Manufacturing.","Skill","Industry","Repetitive/Discrete Manufacturing","","7/15/2026","Skill","Industry - Manufacturing"
"a9J3y00000159qc","*Slack - General","","0Sk3y000000oMgWCAU","","3","Product > Product - Slack Implementation","Product - Slack Implementation","1","Knowledge of Slack features and capabilities; helps customers take advantage of these to optimize implementation.","Skill","Product","*Slack - General","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHl","Slack Platform APIs Development","","0Sk3y000000Gt7FCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Uses Slack APIs to build on the platform.","Skill","Product","Slack Platform APIs Development","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHm","Slack Governance Model Design","","0Sk3y000000Gt7GCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Provides guidance on critical dimensions required to sustain the Slack platform post launch and how to implement them. Core dimensions include: key roles & responsibilities, administration policies, settings and processes, and end user support model.","Skill","Product","Slack Governance Model Design","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHn","Slack Grid Design","","0Sk3y000000Gt7HCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Designs / optimizes Slack Grid and workspace and channel experience for customers, including delivery of design workshops and recommendations, implementing channel-based solutions, and delivering channel naming convention best practices.","Skill","Product","Slack Grid Design","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHo","Slack-First C360 Solution Design (Salesforce Core)","","0Sk3y000000Gt7ICAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Designs and implements Slack-first solutions with C360 integrations or connections with Salesforce Core.","Skill","Product","Slack-First C360 Solution Design (Salesforce Core)","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHp","Current and Future State Process Assessment in Slack","","0Sk3y000000Gt7JCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Develops process maps that convey the current state to map how Slack can be applied to the process to make it more efficient and reduce friction.","Skill","Product","Current and Future State Process Assessment in Slack","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHq","Slack Identity Management","","0Sk3y000000Gt7KCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Configures IAM (Idenitity & Access Management) and IDP (Identity Providers) to enable SAML and SSO for Slack. Knows the SCIM protocol, SCIM API, and its role on solutions for User management.","Skill","Product","Slack Identity Management","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHr","Slack App Management","","0Sk3y000000Gt7LCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Recommends Slack's current App approval functionality and best practices.","Skill","Product","Slack App Management","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHs","Slack Data Import","","0Sk3y000000Gt7MCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Imports Channels and Users into a Slack instance.","Skill","Product","Slack Data Import","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHt","Slack Data Management and Compliance","","0Sk3y000000Gt7NCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Knows Slack's Compliance features including eDiscovery, Data Loss Prevention, and Audit Logs and associated SIEM tools.","Skill","Product","Slack Data Management and Compliance","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHu","Slack Delivery Methodology","","0Sk3y000000Gt7OCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Applies best practices for delivering Slack implementations.","Skill","Product","Slack Delivery Methodology","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHv","Slack Divestiture through Export","","0Sk3y000000Gt7PCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Performs divestiture of Users and Channels from Slack using Slack's Export tool.","Skill","Product","Slack Divestiture through Export","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHw","Slack Divestiture through Workspace Copy Tool (Grid to Grid)","","0Sk3y000000Gt7QCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Performs divestiture of Users and Channels from Slack using Slack's Workspace Copy Tool.","Skill","Product","Slack Divestiture through Workspace Copy Tool (Grid to Grid)","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHx","Slack Enterprise Key Manangement (EKM)","","0Sk3y000000Gt7RCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Activates EKM for Slack customers.","Skill","Product","Slack Enterprise Key Manangement (EKM)","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHy","Slack Enterprise Key Manangement (EKM) for GovGrid","","0Sk3y000000Gt7SCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","For ID-proofed employees. Activates EKM for Slack customers using GovGrid.","Skill","Product","Slack Enterprise Key Manangement (EKM) for GovGrid","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBHz","Slack GovGrid","","0Sk3y000000Gt7TCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","For ID-proofed employees. Implements Slack for GovGrid customers.","Skill","Product","Slack GovGrid","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI0","Slack Intra-Grid Consolidation","","0Sk3y000000Gt7UCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Consolidates Channels, Workflows, and Integrations within a Slack Enterprise Grid, as part of M&A or restructures within an org.","Skill","Product","Slack Intra-Grid Consolidation","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI1","Slack Grid to Grid Merger","","0Sk3y000000Gt7VCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Consolidates Channels, Workflows, and Integrations between two or more Slack Enterprise Grid instances, as part of a merger or acquistion.","Skill","Product","Slack Grid to Grid Merger","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI2","Slack Grid Migration","","0Sk3y000000Gt7WCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Migrates workspaces into Slack Enterprise Grid. Requires MC access (MC = Mission Control, which manages customer instances)","Skill","Product","Slack Grid Migration","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI3","Slack Third Party Data Import","","0Sk3y000000Gt7XCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Imports Channels and Users from a non-Slack instance into a Slack instance (e.g. Symphony).","Skill","Product","Slack Third Party Data Import","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI4","Slack Usage Analytics","","0Sk3y000000Gt7YCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Knowledge of Slack data warehouse; creates Slack usage analysis reports / dashboards.","Skill","Product","Slack Usage Analytics","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI5","Slack Train-the-Trainer Delivery","","0Sk3y000000Gt7ZCAS","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Designs and delivers Train-the-Trainer engagements for Slack customers.","Skill","Product","Slack Train-the-Trainer Delivery","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI6","Slack Learning","","0Sk3y000000Gt7aCAC","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Designs, develops and delivers learning for Slack admins and users.","Skill","Product","Slack Learning","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI7","Slack Expert Services","","0Sk3y000000Gt7bCAC","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Delivers Slack Expert Services Annual Programs to Slack customers.","Skill","Product","Slack Expert Services","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI8","Slack Analytics","","0Sk3y000000Gt7cCAC","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Delivers Slack Expert Services Analytics Offerings to Slack customers.","Skill","Product","Slack Analytics","","7/15/2026","Skill","Product - Slack Implementation"
"a9J3y000000WBI9","Slack Standard Launch Delivery","","0Sk3y000000Gt7dCAC","","3","Product > Product - Slack Implementation","Product - Slack Implementation","0","Delivers all experience, learning and project management work units of a standard launch project for Slack users.","Skill","Product","Slack Standard Launch Delivery","","7/15/2026","Skill","Product - Slack Implementation"
